DateTime,Entries,UniqueIPs
1433333787,3106,20723650
1433333787,3106,20723650
1433333787,3106,20723650
1433333787,3106,20723650
1433333787,3106,20723650
1436356244,3116,20732354
1438796967,3123,20741058
1438796967,3123,20741058
1438796967,3123,20741058
1438796967,3123,20741058
1438796967,3123,20741058
1438796967,3123,20741058
1438796967,3123,20741058
1438796967,3123,20741058
1441246525,3129,20747202
1444359278,3145,20759970
1446592594,3157,20772514
1449013155,3169,20784035
1452023189,3190,20802491
1454432278,3214,20813496
1456986150,3256,20829362
1459872962,3268,20832690
1460478568,3276,20837050
1462498435,3289,20858325
1465305233,3306,20877526
1467904696,3322,20885958
1470167278,3335,20832837
1473169220,3187,20720209
1473283131,3272,20722255
1475589293,3440,20766424
1478173292,3457,20776704
