DateTime,Entries,UniqueIPs
1433333787,70,1095463
1433333787,70,1095463
1433333787,70,1095463
1433333787,70,1095463
1433333787,70,1095463
1436356244,71,1096487
1438796967,73,1098535
1438796967,73,1098535
1438796967,73,1098535
1438796967,73,1098535
1438796967,73,1098535
1438796967,73,1098535
1438796967,73,1098535
1438796967,73,1098535
1441246525,74,1099559
1444359278,69,1099552
1446592594,71,1100832
1449013155,72,1101088
1452023189,74,1103136
1454432278,75,1104160
1465305233,76,1105184
1470167278,77,1106208
1473169220,75,1103520
1473283131,76,1107616
1475589293,80,1109025
