DateTime,Entries,UniqueIPs
1434197235,401,6624256
1434283635,401,6624256
1434283635,401,6624256
1434456432,402,6625280
1434629234,402,6625280
1434629234,402,6625280
1435406833,404,6627328
1435925231,405,6628352
1436962042,406,6629376
1437048434,407,6630400
1438949235,408,6631424
1439035640,409,6633472
1439122061,409,6633472
1439122061,409,6633472
1439122061,409,6633472
1439208442,409,6633472
1439640436,409,6633472
1440158843,413,6637568
1440158843,413,6637568
1440590838,416,6638592
1440590838,416,6638592
1441195631,418,6640640
1441368438,419,6641664
1442059634,421,6643712
1442318841,422,6643968
1443701235,423,6644224
1443787639,423,6644992
1443874040,425,6647040
1444306034,427,6649088
1444910840,429,6650112
1444997241,431,6651648
1445083643,432,6652672
1445342838,433,6653696
1446206833,435,6655744
1446293231,436,6656000
1447330034,438,6658048
1447848451,438,6658304
1449576434,441,6661376
1450786029,442,6662400
1451477227,445,6662144
1452168428,442,6658560
1452254830,444,6660608
1452946030,445,6660864
1453118828,445,6660864
1453205231,446,6661888
1453291628,446,6661888
1453378031,446,6661888
1453464429,446,6661888
1453550832,446,6661888
1453637228,446,6661888
1453723630,446,6661888
1453810031,447,6662144
1455797229,450,6665216
1455970028,452,6667264
1458907632,454,6667776
1459339631,456,6669824
1459512429,457,6670080
1460635632,458,6674176
1460722080,460,6676224
1461413232,461,6677248
1462536430,462,6678272
1463054832,463,6678784
1463659633,464,6679808
1464178039,465,6680320
1464264438,466,6681344
1464696436,467,6682368
1464782834,468,6683392
1465042040,469,6683904
1465301234,470,6684416
1465560433,477,6688512
1466251631,479,6690560
1466770034,480,6691584
1467288434,481,6692608
1467720434,480,6692352
1468325233,482,6693632
1468670832,483,6694656
1469016434,486,6697728
1469102833,488,6699776
1470830837,489,6700032
1471435638,492,6701312
1471522039,497,6703360
1471694834,498,6703872
1474459641,498,6701824
1474546040,499,6702848
1474718845,500,6703872
1474978038,502,6705920
1475237240,504,6707456
1475928440,505,6707712
1477742836,506,6708736
1478002040,508,6709504
1478866040,507,6708992
1478952441,508,6709504
